Metadata_Plate,Metadata_Well,assay_type,food_conc_OD,food_type,diluent,diluent_concentration_perc,drug,concentration_um,drug_stock_prep_date,drug_prep_method,strain,bleach,well_censor,well_censor_reason,notes
p001,A01,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,JU775,1,,,
p018,B01,48h,10,15hHB101_20200813,DMSO,1,morantel,5.15625,20200805,serial; see notes,PD1074,3,,,
p018,B02,48h,10,15hHB101_20200813,DMSO,1,morantel,5.15625,20200805,serial; see notes,CX11314,3,,,
p018,B03,48h,10,15hHB101_20200813,DMSO,1,morantel,5.15625,20200805,serial; see notes,JU775,3,,,
p018,B04,48h,10,15hHB101_20200813,DMSO,1,morantel,5.15625,20200805,serial; see notes,DL238,3,,,
p018,B05,48h,10,15hHB101_20200813,DMSO,1,morantel,5.15625,20200805,serial; see notes,MY16,3,,,
p018,B06,48h,10,15hHB101_20200813,DMSO,1,morantel,5.15625,20200805,serial; see notes,CB4856,3,,,
p018,B07,48h,10,15hHB101_20200813,DMSO,1,morantel,5.15625,20200805,serial; see notes,PD1074,3,,,
p018,B08,48h,10,15hHB101_20200813,DMSO,1,morantel,5.15625,20200805,serial; see notes,CX11314,3,,,
p018,B10,48h,10,15hHB101_20200813,DMSO,1,morantel,5.15625,20200805,serial; see notes,DL238,3,,,
p018,B11,48h,10,15hHB101_20200813,DMSO,1,morantel,5.15625,20200805,serial; see notes,MY16,3,,,
p018,C01,48h,10,15hHB101_20200813,DMSO,1,morantel,10.3125,20200805,serial; see notes,PD1074,3,,,
p018,C02,48h,10,15hHB101_20200813,DMSO,1,morantel,10.3125,20200805,serial; see notes,CX11314,3,,,
p018,C03,48h,10,15hHB101_20200813,DMSO,1,morantel,10.3125,20200805,serial; see notes,JU775,3,,,
p018,C04,48h,10,15hHB101_20200813,DMSO,1,morantel,10.3125,20200805,serial; see notes,DL238,3,,,
p018,C05,48h,10,15hHB101_20200813,DMSO,1,morantel,10.3125,20200805,serial; see notes,MY16,3,,,
p018,C06,48h,10,15hHB101_20200813,DMSO,1,morantel,10.3125,20200805,serial; see notes,CB4856,3,,,
p018,C07,48h,10,15hHB101_20200813,DMSO,1,morantel,10.3125,20200805,serial; see notes,PD1074,3,,,
p018,C08,48h,10,15hHB101_20200813,DMSO,1,morantel,10.3125,20200805,serial; see notes,CX11314,3,,,
p018,C10,48h,10,15hHB101_20200813,DMSO,1,morantel,10.3125,20200805,serial; see notes,DL238,3,,,
p018,C11,48h,10,15hHB101_20200813,DMSO,1,morantel,10.3125,20200805,serial; see notes,MY16,3,,,
p018,D01,48h,10,15hHB101_20200813,DMSO,1,morantel,20.625,20200805,serial; see notes,PD1074,3,,,
p018,D02,48h,10,15hHB101_20200813,DMSO,1,morantel,20.625,20200805,serial; see notes,CX11314,3,,,
p018,D03,48h,10,15hHB101_20200813,DMSO,1,morantel,20.625,20200805,serial; see notes,JU775,3,,,
p018,D04,48h,10,15hHB101_20200813,DMSO,1,morantel,20.625,20200805,serial; see notes,DL238,3,,,
p018,D05,48h,10,15hHB101_20200813,DMSO,1,morantel,20.625,20200805,serial; see notes,MY16,3,,,
p018,D06,48h,10,15hHB101_20200813,DMSO,1,morantel,20.625,20200805,serial; see notes,CB4856,3,,,
p018,D07,48h,10,15hHB101_20200813,DMSO,1,morantel,20.625,20200805,serial; see notes,PD1074,3,,,
p018,D08,48h,10,15hHB101_20200813,DMSO,1,morantel,20.625,20200805,serial; see notes,CX11314,3,,,
p018,D10,48h,10,15hHB101_20200813,DMSO,1,morantel,20.625,20200805,serial; see notes,DL238,3,,,
p018,D11,48h,10,15hHB101_20200813,DMSO,1,morantel,20.625,20200805,serial; see notes,MY16,3,,,
p018,E01,48h,10,15hHB101_20200813,DMSO,1,morantel,41.25,20200805,serial; see notes,PD1074,3,,,
p018,E02,48h,10,15hHB101_20200813,DMSO,1,morantel,41.25,20200805,serial; see notes,CX11314,3,,,
p018,E03,48h,10,15hHB101_20200813,DMSO,1,morantel,41.25,20200805,serial; see notes,JU775,3,,,
p018,E04,48h,10,15hHB101_20200813,DMSO,1,morantel,41.25,20200805,serial; see notes,DL238,3,,,
p018,E05,48h,10,15hHB101_20200813,DMSO,1,morantel,41.25,20200805,serial; see notes,MY16,3,,,
p018,E06,48h,10,15hHB101_20200813,DMSO,1,morantel,41.25,20200805,serial; see notes,CB4856,3,,,
p018,E07,48h,10,15hHB101_20200813,DMSO,1,morantel,41.25,20200805,serial; see notes,PD1074,3,,,
p018,E08,48h,10,15hHB101_20200813,DMSO,1,morantel,41.25,20200805,serial; see notes,CX11314,3,,,
p018,E10,48h,10,15hHB101_20200813,DMSO,1,morantel,41.25,20200805,serial; see notes,DL238,3,,,
p018,E11,48h,10,15hHB101_20200813,DMSO,1,morantel,41.25,20200805,serial; see notes,MY16,3,,,
p018,F01,48h,10,15hHB101_20200813,DMSO,1,morantel,82.5,20200805,serial; see notes,PD1074,3,,,
p018,F02,48h,10,15hHB101_20200813,DMSO,1,morantel,82.5,20200805,serial; see notes,CX11314,3,,,
p018,F03,48h,10,15hHB101_20200813,DMSO,1,morantel,82.5,20200805,serial; see notes,JU775,3,,,
p018,F04,48h,10,15hHB101_20200813,DMSO,1,morantel,82.5,20200805,serial; see notes,DL238,3,,,
p018,F05,48h,10,15hHB101_20200813,DMSO,1,morantel,82.5,20200805,serial; see notes,MY16,3,,,
p018,F06,48h,10,15hHB101_20200813,DMSO,1,morantel,82.5,20200805,serial; see notes,CB4856,3,,,
p018,F07,48h,10,15hHB101_20200813,DMSO,1,morantel,82.5,20200805,serial; see notes,PD1074,3,,,
p018,F08,48h,10,15hHB101_20200813,DMSO,1,morantel,82.5,20200805,serial; see notes,CX11314,3,,,
p018,F10,48h,10,15hHB101_20200813,DMSO,1,morantel,82.5,20200805,serial; see notes,DL238,3,,,
p018,F11,48h,10,15hHB101_20200813,DMSO,1,morantel,82.5,20200805,serial; see notes,MY16,3,,,
p018,G01,48h,10,15hHB101_20200813,DMSO,1,morantel,165,20200805,serial; see notes,PD1074,3,,,
p018,G02,48h,10,15hHB101_20200813,DMSO,1,morantel,165,20200805,serial; see notes,CX11314,3,,,
p018,G03,48h,10,15hHB101_20200813,DMSO,1,morantel,165,20200805,serial; see notes,JU775,3,,,
p018,G04,48h,10,15hHB101_20200813,DMSO,1,morantel,165,20200805,serial; see notes,DL238,3,,,
p018,G05,48h,10,15hHB101_20200813,DMSO,1,morantel,165,20200805,serial; see notes,MY16,3,,,
p018,G06,48h,10,15hHB101_20200813,DMSO,1,morantel,165,20200805,serial; see notes,CB4856,3,,,
p018,G07,48h,10,15hHB101_20200813,DMSO,1,morantel,165,20200805,serial; see notes,PD1074,3,,,
p018,G08,48h,10,15hHB101_20200813,DMSO,1,morantel,165,20200805,serial; see notes,CX11314,3,,,
p018,G10,48h,10,15hHB101_20200813,DMSO,1,morantel,165,20200805,serial; see notes,DL238,3,,,
p018,G11,48h,10,15hHB101_20200813,DMSO,1,morantel,165,20200805,serial; see notes,MY16,3,,,
p018,H01,48h,10,15hHB101_20200813,DMSO,1,morantel,330,20200805,serial; see notes,PD1074,3,,,
p018,H02,48h,10,15hHB101_20200813,DMSO,1,morantel,330,20200805,serial; see notes,CX11314,3,,,
p018,H03,48h,10,15hHB101_20200813,DMSO,1,morantel,330,20200805,serial; see notes,JU775,3,,,
p018,H04,48h,10,15hHB101_20200813,DMSO,1,morantel,330,20200805,serial; see notes,DL238,3,,,
p018,H05,48h,10,15hHB101_20200813,DMSO,1,morantel,330,20200805,serial; see notes,MY16,3,,,
p018,H06,48h,10,15hHB101_20200813,DMSO,1,morantel,330,20200805,serial; see notes,CB4856,3,,,
p018,H07,48h,10,15hHB101_20200813,DMSO,1,morantel,330,20200805,serial; see notes,PD1074,3,,,
p018,H08,48h,10,15hHB101_20200813,DMSO,1,morantel,330,20200805,serial; see notes,CX11314,3,,,
p018,H10,48h,10,15hHB101_20200813,DMSO,1,morantel,330,20200805,serial; see notes,DL238,3,,,
p018,H11,48h,10,15hHB101_20200813,DMSO,1,morantel,330,20200805,serial; see notes,MY16,3,,,
p019,A01,48h,10,15hHB101_20200813,DMSO,1,derquantel,0,20200805,serial; see notes,JU775,1,,,
p019,A02,48h,10,15hHB101_20200813,DMSO,1,derquantel,0,20200805,serial; see notes,CX11314,1,,,
p019,A03,48h,10,15hHB101_20200813,DMSO,1,derquantel,0,20200805,serial; see notes,PD1074,1,,,
p019,A04,48h,10,15hHB101_20200813,DMSO,1,derquantel,0,20200805,serial; see notes,CB4856,1,,,
p019,A05,48h,10,15hHB101_20200813,DMSO,1,derquantel,0,20200805,serial; see notes,MY16,1,,,
p019,A06,48h,10,15hHB101_20200813,DMSO,1,derquantel,0,20200805,serial; see notes,DL238,1,,,
p019,A08,48h,10,15hHB101_20200813,DMSO,1,derquantel,0,20200805,serial; see notes,CX11314,1,,,
p019,A09,48h,10,15hHB101_20200813,DMSO,1,derquantel,0,20200805,serial; see notes,PD1074,1,,,
p019,A10,48h,10,15hHB101_20200813,DMSO,1,derquantel,0,20200805,serial; see notes,CB4856,1,,,
p019,A11,48h,10,15hHB101_20200813,DMSO,1,derquantel,0,20200805,serial; see notes,MY16,1,,,
p019,A12,48h,10,15hHB101_20200813,DMSO,1,derquantel,0,20200805,serial; see notes,DL238,1,,,
p019,B01,48h,10,15hHB101_20200813,DMSO,1,derquantel,5.15625,20200805,serial; see notes,JU775,1,,,
p019,B02,48h,10,15hHB101_20200813,DMSO,1,derquantel,5.15625,20200805,serial; see notes,CX11314,1,,,
p019,B03,48h,10,15hHB101_20200813,DMSO,1,derquantel,5.15625,20200805,serial; see notes,PD1074,1,,,
p019,B04,48h,10,15hHB101_20200813,DMSO,1,derquantel,5.15625,20200805,serial; see notes,CB4856,1,,,
p019,B05,48h,10,15hHB101_20200813,DMSO,1,derquantel,5.15625,20200805,serial; see notes,MY16,1,,,
p019,B06,48h,10,15hHB101_20200813,DMSO,1,derquantel,5.15625,20200805,serial; see notes,DL238,1,,,
p019,B08,48h,10,15hHB101_20200813,DMSO,1,derquantel,5.15625,20200805,serial; see notes,CX11314,1,,,
p019,B09,48h,10,15hHB101_20200813,DMSO,1,derquantel,5.15625,20200805,serial; see notes,PD1074,1,,,
p019,B10,48h,10,15hHB101_20200813,DMSO,1,derquantel,5.15625,20200805,serial; see notes,CB4856,1,,,
p019,B11,48h,10,15hHB101_20200813,DMSO,1,derquantel,5.15625,20200805,serial; see notes,MY16,1,,,
p019,B12,48h,10,15hHB101_20200813,DMSO,1,derquantel,5.15625,20200805,serial; see notes,DL238,1,,,
p019,C01,48h,10,15hHB101_20200813,DMSO,1,derquantel,10.3125,20200805,serial; see notes,JU775,1,,,
p019,C02,48h,10,15hHB101_20200813,DMSO,1,derquantel,10.3125,20200805,serial; see notes,CX11314,1,,,
p019,C03,48h,10,15hHB101_20200813,DMSO,1,derquantel,10.3125,20200805,serial; see notes,PD1074,1,,,
p019,C04,48h,10,15hHB101_20200813,DMSO,1,derquantel,10.3125,20200805,serial; see notes,CB4856,1,,,
p019,C05,48h,10,15hHB101_20200813,DMSO,1,derquantel,10.3125,20200805,serial; see notes,MY16,1,,,
p019,C06,48h,10,15hHB101_20200813,DMSO,1,derquantel,10.3125,20200805,serial; see notes,DL238,1,,,
p019,C08,48h,10,15hHB101_20200813,DMSO,1,derquantel,10.3125,20200805,serial; see notes,CX11314,1,,,
p019,C09,48h,10,15hHB101_20200813,DMSO,1,derquantel,10.3125,20200805,serial; see notes,PD1074,1,,,
p019,C10,48h,10,15hHB101_20200813,DMSO,1,derquantel,10.3125,20200805,serial; see notes,CB4856,1,,,
p019,C11,48h,10,15hHB101_20200813,DMSO,1,derquantel,10.3125,20200805,serial; see notes,MY16,1,,,
p019,C12,48h,10,15hHB101_20200813,DMSO,1,derquantel,10.3125,20200805,serial; see notes,DL238,1,,,
p019,D01,48h,10,15hHB101_20200813,DMSO,1,derquantel,20.625,20200805,serial; see notes,JU775,1,,,
p019,D02,48h,10,15hHB101_20200813,DMSO,1,derquantel,20.625,20200805,serial; see notes,CX11314,1,,,
p019,D03,48h,10,15hHB101_20200813,DMSO,1,derquantel,20.625,20200805,serial; see notes,PD1074,1,,,
p019,D04,48h,10,15hHB101_20200813,DMSO,1,derquantel,20.625,20200805,serial; see notes,CB4856,1,,,
p019,D05,48h,10,15hHB101_20200813,DMSO,1,derquantel,20.625,20200805,serial; see notes,MY16,1,,,
p019,D06,48h,10,15hHB101_20200813,DMSO,1,derquantel,20.625,20200805,serial; see notes,DL238,1,,,
p019,D08,48h,10,15hHB101_20200813,DMSO,1,derquantel,20.625,20200805,serial; see notes,CX11314,1,,,
p019,D09,48h,10,15hHB101_20200813,DMSO,1,derquantel,20.625,20200805,serial; see notes,PD1074,1,,,
p019,D10,48h,10,15hHB101_20200813,DMSO,1,derquantel,20.625,20200805,serial; see notes,CB4856,1,,,
p019,D11,48h,10,15hHB101_20200813,DMSO,1,derquantel,20.625,20200805,serial; see notes,MY16,1,,,
p019,D12,48h,10,15hHB101_20200813,DMSO,1,derquantel,20.625,20200805,serial; see notes,DL238,1,,,
p019,E01,48h,10,15hHB101_20200813,DMSO,1,derquantel,41.25,20200805,serial; see notes,JU775,1,,,
p019,E02,48h,10,15hHB101_20200813,DMSO,1,derquantel,41.25,20200805,serial; see notes,CX11314,1,,,
p019,E03,48h,10,15hHB101_20200813,DMSO,1,derquantel,41.25,20200805,serial; see notes,PD1074,1,,,
p019,E04,48h,10,15hHB101_20200813,DMSO,1,derquantel,41.25,20200805,serial; see notes,CB4856,1,,,
p019,E05,48h,10,15hHB101_20200813,DMSO,1,derquantel,41.25,20200805,serial; see notes,MY16,1,,,
p019,E06,48h,10,15hHB101_20200813,DMSO,1,derquantel,41.25,20200805,serial; see notes,DL238,1,,,
p019,E08,48h,10,15hHB101_20200813,DMSO,1,derquantel,41.25,20200805,serial; see notes,CX11314,1,,,
p019,E09,48h,10,15hHB101_20200813,DMSO,1,derquantel,41.25,20200805,serial; see notes,PD1074,1,,,
p019,E10,48h,10,15hHB101_20200813,DMSO,1,derquantel,41.25,20200805,serial; see notes,CB4856,1,,,
p019,E11,48h,10,15hHB101_20200813,DMSO,1,derquantel,41.25,20200805,serial; see notes,MY16,1,,,
p019,E12,48h,10,15hHB101_20200813,DMSO,1,derquantel,41.25,20200805,serial; see notes,DL238,1,,,
p019,F01,48h,10,15hHB101_20200813,DMSO,1,derquantel,82.5,20200805,serial; see notes,JU775,1,,,
p019,F02,48h,10,15hHB101_20200813,DMSO,1,derquantel,82.5,20200805,serial; see notes,CX11314,1,,,
p019,F03,48h,10,15hHB101_20200813,DMSO,1,derquantel,82.5,20200805,serial; see notes,PD1074,1,,,
p019,F04,48h,10,15hHB101_20200813,DMSO,1,derquantel,82.5,20200805,serial; see notes,CB4856,1,,,
p019,F05,48h,10,15hHB101_20200813,DMSO,1,derquantel,82.5,20200805,serial; see notes,MY16,1,,,
p019,F06,48h,10,15hHB101_20200813,DMSO,1,derquantel,82.5,20200805,serial; see notes,DL238,1,,,
p019,F08,48h,10,15hHB101_20200813,DMSO,1,derquantel,82.5,20200805,serial; see notes,CX11314,1,,,
p019,F09,48h,10,15hHB101_20200813,DMSO,1,derquantel,82.5,20200805,serial; see notes,PD1074,1,,,
p019,F10,48h,10,15hHB101_20200813,DMSO,1,derquantel,82.5,20200805,serial; see notes,CB4856,1,,,
p019,F11,48h,10,15hHB101_20200813,DMSO,1,derquantel,82.5,20200805,serial; see notes,MY16,1,,,
p019,F12,48h,10,15hHB101_20200813,DMSO,1,derquantel,82.5,20200805,serial; see notes,DL238,1,,,
p019,G01,48h,10,15hHB101_20200813,DMSO,1,derquantel,165,20200805,serial; see notes,JU775,1,,,
p019,G02,48h,10,15hHB101_20200813,DMSO,1,derquantel,165,20200805,serial; see notes,CX11314,1,,,
p019,G03,48h,10,15hHB101_20200813,DMSO,1,derquantel,165,20200805,serial; see notes,PD1074,1,,,
p019,G04,48h,10,15hHB101_20200813,DMSO,1,derquantel,165,20200805,serial; see notes,CB4856,1,,,
p019,G05,48h,10,15hHB101_20200813,DMSO,1,derquantel,165,20200805,serial; see notes,MY16,1,,,
p019,G06,48h,10,15hHB101_20200813,DMSO,1,derquantel,165,20200805,serial; see notes,DL238,1,,,
p019,G08,48h,10,15hHB101_20200813,DMSO,1,derquantel,165,20200805,serial; see notes,CX11314,1,,,
p019,G09,48h,10,15hHB101_20200813,DMSO,1,derquantel,165,20200805,serial; see notes,PD1074,1,,,
p019,G10,48h,10,15hHB101_20200813,DMSO,1,derquantel,165,20200805,serial; see notes,CB4856,1,,,
p019,G11,48h,10,15hHB101_20200813,DMSO,1,derquantel,165,20200805,serial; see notes,MY16,1,,,
p019,G12,48h,10,15hHB101_20200813,DMSO,1,derquantel,165,20200805,serial; see notes,DL238,1,,,
p019,H01,48h,10,15hHB101_20200813,DMSO,1,derquantel,330,20200805,serial; see notes,JU775,1,,,
p019,H02,48h,10,15hHB101_20200813,DMSO,1,derquantel,330,20200805,serial; see notes,CX11314,1,,,
p019,H03,48h,10,15hHB101_20200813,DMSO,1,derquantel,330,20200805,serial; see notes,PD1074,1,,,
p019,H04,48h,10,15hHB101_20200813,DMSO,1,derquantel,330,20200805,serial; see notes,CB4856,1,,,
p019,H05,48h,10,15hHB101_20200813,DMSO,1,derquantel,330,20200805,serial; see notes,MY16,1,,,
p019,H06,48h,10,15hHB101_20200813,DMSO,1,derquantel,330,20200805,serial; see notes,DL238,1,,,
p019,H08,48h,10,15hHB101_20200813,DMSO,1,derquantel,330,20200805,serial; see notes,CX11314,1,,,
p019,H09,48h,10,15hHB101_20200813,DMSO,1,derquantel,330,20200805,serial; see notes,PD1074,1,,,
p019,H10,48h,10,15hHB101_20200813,DMSO,1,derquantel,330,20200805,serial; see notes,CB4856,1,,,
p019,H11,48h,10,15hHB101_20200813,DMSO,1,derquantel,330,20200805,serial; see notes,MY16,1,,,
p019,H12,48h,10,15hHB101_20200813,DMSO,1,derquantel,330,20200805,serial; see notes,DL238,1,,,
p020,A01,48h,10,15hHB101_20200813,DMSO,1,derquantel,0,20200805,serial; see notes,JU775,1,,,
p020,A02,48h,10,15hHB101_20200813,DMSO,1,derquantel,0,20200805,serial; see notes,CX11314,1,,,
p020,A03,48h,10,15hHB101_20200813,DMSO,1,derquantel,0,20200805,serial; see notes,PD1074,1,,,
p020,A04,48h,10,15hHB101_20200813,DMSO,1,derquantel,0,20200805,serial; see notes,CB4856,1,,,
p020,A05,48h,10,15hHB101_20200813,DMSO,1,derquantel,0,20200805,serial; see notes,MY16,1,,,
p020,A06,48h,10,15hHB101_20200813,DMSO,1,derquantel,0,20200805,serial; see notes,DL238,1,,,
p020,A07,48h,10,15hHB101_20200813,DMSO,1,derquantel,0,20200805,serial; see notes,JU775,1,,,
p020,A08,48h,10,15hHB101_20200813,DMSO,1,derquantel,0,20200805,serial; see notes,CX11314,1,,,
p020,A09,48h,10,15hHB101_20200813,DMSO,1,derquantel,0,20200805,serial; see notes,PD1074,1,,,
p020,A10,48h,10,15hHB101_20200813,DMSO,1,derquantel,0,20200805,serial; see notes,CB4856,1,,,
p020,A11,48h,10,15hHB101_20200813,DMSO,1,derquantel,0,20200805,serial; see notes,MY16,1,,,
p020,A12,48h,10,15hHB101_20200813,DMSO,1,derquantel,0,20200805,serial; see notes,DL238,1,,,
p020,B01,48h,10,15hHB101_20200813,DMSO,1,derquantel,5.15625,20200805,serial; see notes,JU775,1,,,
p020,B02,48h,10,15hHB101_20200813,DMSO,1,derquantel,5.15625,20200805,serial; see notes,CX11314,1,,,
p020,B03,48h,10,15hHB101_20200813,DMSO,1,derquantel,5.15625,20200805,serial; see notes,PD1074,1,,,
p020,B04,48h,10,15hHB101_20200813,DMSO,1,derquantel,5.15625,20200805,serial; see notes,CB4856,1,,,
p020,B05,48h,10,15hHB101_20200813,DMSO,1,derquantel,5.15625,20200805,serial; see notes,MY16,1,,,
p020,B06,48h,10,15hHB101_20200813,DMSO,1,derquantel,5.15625,20200805,serial; see notes,DL238,1,,,
p020,B07,48h,10,15hHB101_20200813,DMSO,1,derquantel,5.15625,20200805,serial; see notes,JU775,1,,,
p020,B08,48h,10,15hHB101_20200813,DMSO,1,derquantel,5.15625,20200805,serial; see notes,CX11314,1,,,
p020,B09,48h,10,15hHB101_20200813,DMSO,1,derquantel,5.15625,20200805,serial; see notes,PD1074,1,,,
p020,B10,48h,10,15hHB101_20200813,DMSO,1,derquantel,5.15625,20200805,serial; see notes,CB4856,1,,,
p020,B11,48h,10,15hHB101_20200813,DMSO,1,derquantel,5.15625,20200805,serial; see notes,MY16,1,,,
p020,B12,48h,10,15hHB101_20200813,DMSO,1,derquantel,5.15625,20200805,serial; see notes,DL238,1,,,
p020,C01,48h,10,15hHB101_20200813,DMSO,1,derquantel,10.3125,20200805,serial; see notes,JU775,1,,,
p020,C02,48h,10,15hHB101_20200813,DMSO,1,derquantel,10.3125,20200805,serial; see notes,CX11314,1,,,
p020,C03,48h,10,15hHB101_20200813,DMSO,1,derquantel,10.3125,20200805,serial; see notes,PD1074,1,,,
p020,C04,48h,10,15hHB101_20200813,DMSO,1,derquantel,10.3125,20200805,serial; see notes,CB4856,1,,,
p020,C05,48h,10,15hHB101_20200813,DMSO,1,derquantel,10.3125,20200805,serial; see notes,MY16,1,,,
p020,C06,48h,10,15hHB101_20200813,DMSO,1,derquantel,10.3125,20200805,serial; see notes,DL238,1,,,
p020,C07,48h,10,15hHB101_20200813,DMSO,1,derquantel,10.3125,20200805,serial; see notes,JU775,1,,,
p020,C08,48h,10,15hHB101_20200813,DMSO,1,derquantel,10.3125,20200805,serial; see notes,CX11314,1,,,
p020,C09,48h,10,15hHB101_20200813,DMSO,1,derquantel,10.3125,20200805,serial; see notes,PD1074,1,,,
p020,C10,48h,10,15hHB101_20200813,DMSO,1,derquantel,10.3125,20200805,serial; see notes,CB4856,1,,,
p020,C11,48h,10,15hHB101_20200813,DMSO,1,derquantel,10.3125,20200805,serial; see notes,MY16,1,,,
p020,C12,48h,10,15hHB101_20200813,DMSO,1,derquantel,10.3125,20200805,serial; see notes,DL238,1,,,
p020,D01,48h,10,15hHB101_20200813,DMSO,1,derquantel,20.625,20200805,serial; see notes,JU775,1,,,
p020,D02,48h,10,15hHB101_20200813,DMSO,1,derquantel,20.625,20200805,serial; see notes,CX11314,1,,,
p020,D03,48h,10,15hHB101_20200813,DMSO,1,derquantel,20.625,20200805,serial; see notes,PD1074,1,,,
p020,D04,48h,10,15hHB101_20200813,DMSO,1,derquantel,20.625,20200805,serial; see notes,CB4856,1,,,
p020,D05,48h,10,15hHB101_20200813,DMSO,1,derquantel,20.625,20200805,serial; see notes,MY16,1,,,
p020,D06,48h,10,15hHB101_20200813,DMSO,1,derquantel,20.625,20200805,serial; see notes,DL238,1,,,
p020,D07,48h,10,15hHB101_20200813,DMSO,1,derquantel,20.625,20200805,serial; see notes,JU775,1,,,
p020,D08,48h,10,15hHB101_20200813,DMSO,1,derquantel,20.625,20200805,serial; see notes,CX11314,1,,,
p020,D09,48h,10,15hHB101_20200813,DMSO,1,derquantel,20.625,20200805,serial; see notes,PD1074,1,,,
p020,D10,48h,10,15hHB101_20200813,DMSO,1,derquantel,20.625,20200805,serial; see notes,CB4856,1,,,
p020,D11,48h,10,15hHB101_20200813,DMSO,1,derquantel,20.625,20200805,serial; see notes,MY16,1,,,
p020,D12,48h,10,15hHB101_20200813,DMSO,1,derquantel,20.625,20200805,serial; see notes,DL238,1,,,
p020,E01,48h,10,15hHB101_20200813,DMSO,1,derquantel,41.25,20200805,serial; see notes,JU775,1,,,
p020,E02,48h,10,15hHB101_20200813,DMSO,1,derquantel,41.25,20200805,serial; see notes,CX11314,1,,,
p020,E03,48h,10,15hHB101_20200813,DMSO,1,derquantel,41.25,20200805,serial; see notes,PD1074,1,,,
p020,E04,48h,10,15hHB101_20200813,DMSO,1,derquantel,41.25,20200805,serial; see notes,CB4856,1,,,
p020,E05,48h,10,15hHB101_20200813,DMSO,1,derquantel,41.25,20200805,serial; see notes,MY16,1,,,
p020,E06,48h,10,15hHB101_20200813,DMSO,1,derquantel,41.25,20200805,serial; see notes,DL238,1,,,
p020,E07,48h,10,15hHB101_20200813,DMSO,1,derquantel,41.25,20200805,serial; see notes,JU775,1,,,
p020,E08,48h,10,15hHB101_20200813,DMSO,1,derquantel,41.25,20200805,serial; see notes,CX11314,1,,,
p020,E09,48h,10,15hHB101_20200813,DMSO,1,derquantel,41.25,20200805,serial; see notes,PD1074,1,,,
p020,E10,48h,10,15hHB101_20200813,DMSO,1,derquantel,41.25,20200805,serial; see notes,CB4856,1,,,
p020,E11,48h,10,15hHB101_20200813,DMSO,1,derquantel,41.25,20200805,serial; see notes,MY16,1,,,
p020,E12,48h,10,15hHB101_20200813,DMSO,1,derquantel,41.25,20200805,serial; see notes,DL238,1,,,
p020,F01,48h,10,15hHB101_20200813,DMSO,1,derquantel,82.5,20200805,serial; see notes,JU775,1,,,
p020,F02,48h,10,15hHB101_20200813,DMSO,1,derquantel,82.5,20200805,serial; see notes,CX11314,1,,,
p020,F03,48h,10,15hHB101_20200813,DMSO,1,derquantel,82.5,20200805,serial; see notes,PD1074,1,,,
p020,F04,48h,10,15hHB101_20200813,DMSO,1,derquantel,82.5,20200805,serial; see notes,CB4856,1,,,
p020,F05,48h,10,15hHB101_20200813,DMSO,1,derquantel,82.5,20200805,serial; see notes,MY16,1,,,
